Iteration,%TrainingInstances,Classifier,Feature Selection,Sampling,Cost Sensitive,Precision,Recall,AUC,Kappa,TP,FP,TN,FN
12,91.11522443313281,RandomForest,BestFirst(backward),none,none,1.0,0.25925925925925924,0.7774410774410775,0.3756097560975613,7.0,0.0,165.0,20.0
12,91.11522443313281,IBk,BestFirst(backward),none,none,0.7,0.25925925925925924,0.8337822671156004,0.32723948811700215,7.0,3.0,162.0,20.0
12,91.11522443313281,NaiveBayes,BestFirst(backward),none,none,0.6666666666666666,0.07407407407407407,0.7865319865319865,0.10825294748124355,2.0,1.0,164.0,25.0
12,91.11522443313281,RandomForest,none,SMOTE,none,1.0,0.3333333333333333,0.7710437710437711,0.46218487394957986,9.0,0.0,165.0,18.0
12,91.11522443313281,IBk,none,SMOTE,none,0.6923076923076923,0.3333333333333333,0.8393939393939394,0.3946689595872742,9.0,4.0,161.0,18.0
12,91.11522443313281,NaiveBayes,none,SMOTE,none,0.5,0.037037037037037035,0.7805836139169473,0.050549450549450314,1.0,1.0,164.0,26.0
12,91.11522443313281,RandomForest,none,none,Sensitive Threshold,0.6111111111111112,0.4074074074074074,0.7945005611672278,0.4241001564945229,11.0,7.0,158.0,16.0
12,91.11522443313281,IBk,none,none,Sensitive Threshold,0.6111111111111112,0.4074074074074074,0.8392817059483726,0.4241001564945229,11.0,7.0,158.0,16.0
12,91.11522443313281,NaiveBayes,none,none,Sensitive Threshold,0.6666666666666666,0.07407407407407407,0.7813692480359147,0.10825294748124355,2.0,1.0,164.0,25.0
12,91.11522443313281,RandomForest,BestFirst(backward),SMOTE,none,0.625,0.18518518518518517,0.7792368125701459,0.23664122137404542,5.0,3.0,162.0,22.0
12,91.11522443313281,IBk,BestFirst(backward),SMOTE,none,0.6666666666666666,0.2222222222222222,0.8004489337822671,0.28291316526610644,6.0,3.0,162.0,21.0
12,91.11522443313281,NaiveBayes,BestFirst(backward),SMOTE,none,0.75,0.1111111111111111,0.7785634118967453,0.16317991631799159,3.0,1.0,164.0,24.0
12,91.11522443313281,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.6470588235294118,0.4074074074074074,0.8176206509539843,0.43904382470119496,11.0,6.0,159.0,16.0
12,91.11522443313281,IBk,BestFirst(backward),none,Sensitive Threshold,0.625,0.37037037037037035,0.8338945005611672,0.4025974025974029,10.0,6.0,159.0,17.0
12,91.11522443313281,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.6363636363636364,0.25925925925925924,0.7865319865319865,0.3124440465532675,7.0,4.0,161.0,20.0
12,91.11522443313281,RandomForest,none,none,none,1.0,0.2962962962962963,0.7934904601571269,0.41984732824427445,8.0,0.0,165.0,19.0
12,91.11522443313281,IBk,none,none,none,0.6666666666666666,0.2962962962962963,0.8391694725028058,0.3543859649122809,8.0,4.0,161.0,19.0
12,91.11522443313281,NaiveBayes,none,none,none,0.5,0.037037037037037035,0.7813692480359147,0.050549450549450314,1.0,1.0,164.0,26.0
12,91.11522443313281,RandomForest,BestFirst(backward),none,none,1.0,0.25925925925925924,0.7774410774410775,0.3756097560975613,7.0,0.0,165.0,20.0
12,91.11522443313281,IBk,BestFirst(backward),none,none,0.7,0.25925925925925924,0.8337822671156004,0.32723948811700215,7.0,3.0,162.0,20.0
12,91.11522443313281,NaiveBayes,BestFirst(backward),none,none,0.6666666666666666,0.07407407407407407,0.7865319865319865,0.10825294748124355,2.0,1.0,164.0,25.0
12,91.11522443313281,RandomForest,none,SMOTE,none,1.0,0.3333333333333333,0.7710437710437711,0.46218487394957986,9.0,0.0,165.0,18.0
12,91.11522443313281,IBk,none,SMOTE,none,0.6923076923076923,0.3333333333333333,0.8393939393939394,0.3946689595872742,9.0,4.0,161.0,18.0
12,91.11522443313281,NaiveBayes,none,SMOTE,none,0.5,0.037037037037037035,0.7805836139169473,0.050549450549450314,1.0,1.0,164.0,26.0
12,91.11522443313281,RandomForest,none,none,Sensitive Threshold,0.6111111111111112,0.4074074074074074,0.7945005611672278,0.4241001564945229,11.0,7.0,158.0,16.0
12,91.11522443313281,IBk,none,none,Sensitive Threshold,0.6111111111111112,0.4074074074074074,0.8392817059483726,0.4241001564945229,11.0,7.0,158.0,16.0
12,91.11522443313281,NaiveBayes,none,none,Sensitive Threshold,0.6666666666666666,0.07407407407407407,0.7813692480359147,0.10825294748124355,2.0,1.0,164.0,25.0
12,91.11522443313281,RandomForest,BestFirst(backward),SMOTE,none,0.625,0.18518518518518517,0.7792368125701459,0.23664122137404542,5.0,3.0,162.0,22.0
12,91.11522443313281,IBk,BestFirst(backward),SMOTE,none,0.6666666666666666,0.2222222222222222,0.8004489337822671,0.28291316526610644,6.0,3.0,162.0,21.0
12,91.11522443313281,NaiveBayes,BestFirst(backward),SMOTE,none,0.75,0.1111111111111111,0.7785634118967453,0.16317991631799159,3.0,1.0,164.0,24.0
12,91.11522443313281,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.6470588235294118,0.4074074074074074,0.8176206509539843,0.43904382470119496,11.0,6.0,159.0,16.0
12,91.11522443313281,IBk,BestFirst(backward),none,Sensitive Threshold,0.625,0.37037037037037035,0.8338945005611672,0.4025974025974029,10.0,6.0,159.0,17.0
12,91.11522443313281,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.6363636363636364,0.25925925925925924,0.7865319865319865,0.3124440465532675,7.0,4.0,161.0,20.0
13,91.49026248941576,RandomForest,none,none,none,1.0,0.5,0.9285170137125445,0.6404293381037568,11.0,0.0,179.0,11.0
13,91.49026248941576,IBk,none,none,none,0.8461538461538461,0.5,0.8914423565261554,0.5956985919851461,11.0,2.0,177.0,11.0
13,91.49026248941576,NaiveBayes,none,none,none,0.3333333333333333,0.09090909090909091,0.7153377348908075,0.10067114093959707,2.0,4.0,175.0,20.0
13,91.49026248941576,RandomForest,BestFirst(backward),none,none,0.8666666666666667,0.5909090909090909,0.8312595226003047,0.6737494466578133,13.0,2.0,177.0,9.0
13,91.49026248941576,IBk,BestFirst(backward),none,none,0.6111111111111112,0.5,0.8802691721686136,0.5008278145695363,11.0,7.0,172.0,11.0
13,91.49026248941576,NaiveBayes,BestFirst(backward),none,none,0.5,0.13636363636363635,0.733621127475876,0.17561521252796447,3.0,3.0,176.0,19.0
13,91.49026248941576,RandomForest,none,SMOTE,none,1.0,0.5,0.9089639410868461,0.6404293381037568,11.0,0.0,179.0,11.0
13,91.49026248941576,IBk,none,SMOTE,none,0.7857142857142857,0.5,0.8892839004570848,0.5749244712990934,11.0,3.0,176.0,11.0
13,91.49026248941576,NaiveBayes,none,SMOTE,none,0.2857142857142857,0.09090909090909091,0.7081005586592178,0.0898387973193263,2.0,5.0,174.0,20.0
13,91.49026248941576,RandomForest,none,none,Sensitive Threshold,0.6190476190476191,0.5909090909090909,0.9203910614525139,0.557326078507579,13.0,8.0,171.0,9.0
13,91.49026248941576,IBk,none,none,Sensitive Threshold,0.6470588235294118,0.5,0.8914423565261554,0.5181215625440703,11.0,6.0,173.0,11.0
13,91.49026248941576,NaiveBayes,none,none,Sensitive Threshold,0.2857142857142857,0.09090909090909091,0.7153377348908075,0.0898387973193263,2.0,5.0,174.0,20.0
13,91.49026248941576,RandomForest,BestFirst(backward),SMOTE,none,0.4375,0.3181818181818182,0.7428897917724734,0.30429766368618394,7.0,9.0,170.0,15.0
13,91.49026248941576,IBk,BestFirst(backward),SMOTE,none,0.4117647058823529,0.3181818181818182,0.8216099542915185,0.2913552390353971,7.0,10.0,169.0,15.0
13,91.49026248941576,NaiveBayes,BestFirst(backward),SMOTE,none,0.3333333333333333,0.18181818181818182,0.7516505840528187,0.17126546146527144,4.0,8.0,171.0,18.0
13,91.49026248941576,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.6190476190476191,0.5909090909090909,0.9037582529202641,0.557326078507579,13.0,8.0,171.0,9.0
13,91.49026248941576,IBk,BestFirst(backward),none,Sensitive Threshold,0.5,0.5,0.8802691721686136,0.4385474860335199,11.0,11.0,168.0,11.0
13,91.49026248941576,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.4,0.18181818181818182,0.733621127475876,0.19492656875834416,4.0,6.0,173.0,18.0
13,91.49026248941576,RandomForest,none,none,none,1.0,0.5,0.9285170137125445,0.6404293381037568,11.0,0.0,179.0,11.0
13,91.49026248941576,IBk,none,none,none,0.8461538461538461,0.5,0.8914423565261554,0.5956985919851461,11.0,2.0,177.0,11.0
13,91.49026248941576,NaiveBayes,none,none,none,0.3333333333333333,0.09090909090909091,0.7153377348908075,0.10067114093959707,2.0,4.0,175.0,20.0
13,91.49026248941576,RandomForest,BestFirst(backward),none,none,0.8666666666666667,0.5909090909090909,0.8312595226003047,0.6737494466578133,13.0,2.0,177.0,9.0
13,91.49026248941576,IBk,BestFirst(backward),none,none,0.6111111111111112,0.5,0.8802691721686136,0.5008278145695363,11.0,7.0,172.0,11.0
13,91.49026248941576,NaiveBayes,BestFirst(backward),none,none,0.5,0.13636363636363635,0.733621127475876,0.17561521252796447,3.0,3.0,176.0,19.0
13,91.49026248941576,RandomForest,none,SMOTE,none,1.0,0.5,0.9089639410868461,0.6404293381037568,11.0,0.0,179.0,11.0
13,91.49026248941576,IBk,none,SMOTE,none,0.7857142857142857,0.5,0.8892839004570848,0.5749244712990934,11.0,3.0,176.0,11.0
13,91.49026248941576,NaiveBayes,none,SMOTE,none,0.2857142857142857,0.09090909090909091,0.7081005586592178,0.0898387973193263,2.0,5.0,174.0,20.0
13,91.49026248941576,RandomForest,none,none,Sensitive Threshold,0.6190476190476191,0.5909090909090909,0.9203910614525139,0.557326078507579,13.0,8.0,171.0,9.0
13,91.49026248941576,IBk,none,none,Sensitive Threshold,0.6470588235294118,0.5,0.8914423565261554,0.5181215625440703,11.0,6.0,173.0,11.0
13,91.49026248941576,NaiveBayes,none,none,Sensitive Threshold,0.2857142857142857,0.09090909090909091,0.7153377348908075,0.0898387973193263,2.0,5.0,174.0,20.0
13,91.49026248941576,RandomForest,BestFirst(backward),SMOTE,none,0.4375,0.3181818181818182,0.7428897917724734,0.30429766368618394,7.0,9.0,170.0,15.0
13,91.49026248941576,IBk,BestFirst(backward),SMOTE,none,0.4117647058823529,0.3181818181818182,0.8216099542915185,0.2913552390353971,7.0,10.0,169.0,15.0
13,91.49026248941576,NaiveBayes,BestFirst(backward),SMOTE,none,0.3333333333333333,0.18181818181818182,0.7516505840528187,0.17126546146527144,4.0,8.0,171.0,18.0
13,91.49026248941576,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.6190476190476191,0.5909090909090909,0.9037582529202641,0.557326078507579,13.0,8.0,171.0,9.0
13,91.49026248941576,IBk,BestFirst(backward),none,Sensitive Threshold,0.5,0.5,0.8802691721686136,0.4385474860335199,11.0,11.0,168.0,11.0
13,91.49026248941576,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.4,0.18181818181818182,0.733621127475876,0.19492656875834416,4.0,6.0,173.0,18.0
13,91.49026248941576,RandomForest,none,none,none,1.0,0.5,0.9285170137125445,0.6404293381037568,11.0,0.0,179.0,11.0
13,91.49026248941576,IBk,none,none,none,0.8461538461538461,0.5,0.8914423565261554,0.5956985919851461,11.0,2.0,177.0,11.0
13,91.49026248941576,NaiveBayes,none,none,none,0.3333333333333333,0.09090909090909091,0.7153377348908075,0.10067114093959707,2.0,4.0,175.0,20.0
13,91.49026248941576,RandomForest,BestFirst(backward),none,none,0.8666666666666667,0.5909090909090909,0.8312595226003047,0.6737494466578133,13.0,2.0,177.0,9.0
13,91.49026248941576,IBk,BestFirst(backward),none,none,0.6111111111111112,0.5,0.8802691721686136,0.5008278145695363,11.0,7.0,172.0,11.0
13,91.49026248941576,NaiveBayes,BestFirst(backward),none,none,0.5,0.13636363636363635,0.733621127475876,0.17561521252796447,3.0,3.0,176.0,19.0
13,91.49026248941576,RandomForest,none,SMOTE,none,1.0,0.5,0.9089639410868461,0.6404293381037568,11.0,0.0,179.0,11.0
13,91.49026248941576,IBk,none,SMOTE,none,0.7857142857142857,0.5,0.8892839004570848,0.5749244712990934,11.0,3.0,176.0,11.0
13,91.49026248941576,NaiveBayes,none,SMOTE,none,0.2857142857142857,0.09090909090909091,0.7081005586592178,0.0898387973193263,2.0,5.0,174.0,20.0
13,91.49026248941576,RandomForest,none,none,Sensitive Threshold,0.6190476190476191,0.5909090909090909,0.9203910614525139,0.557326078507579,13.0,8.0,171.0,9.0
13,91.49026248941576,IBk,none,none,Sensitive Threshold,0.6470588235294118,0.5,0.8914423565261554,0.5181215625440703,11.0,6.0,173.0,11.0
13,91.49026248941576,NaiveBayes,none,none,Sensitive Threshold,0.2857142857142857,0.09090909090909091,0.7153377348908075,0.0898387973193263,2.0,5.0,174.0,20.0
13,91.49026248941576,RandomForest,BestFirst(backward),SMOTE,none,0.4375,0.3181818181818182,0.7428897917724734,0.30429766368618394,7.0,9.0,170.0,15.0
13,91.49026248941576,IBk,BestFirst(backward),SMOTE,none,0.4117647058823529,0.3181818181818182,0.8216099542915185,0.2913552390353971,7.0,10.0,169.0,15.0
13,91.49026248941576,NaiveBayes,BestFirst(backward),SMOTE,none,0.3333333333333333,0.18181818181818182,0.7516505840528187,0.17126546146527144,4.0,8.0,171.0,18.0
13,91.49026248941576,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.6190476190476191,0.5909090909090909,0.9037582529202641,0.557326078507579,13.0,8.0,171.0,9.0
13,91.49026248941576,IBk,BestFirst(backward),none,Sensitive Threshold,0.5,0.5,0.8802691721686136,0.4385474860335199,11.0,11.0,168.0,11.0
13,91.49026248941576,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.4,0.18181818181818182,0.733621127475876,0.19492656875834416,4.0,6.0,173.0,18.0
13,91.49026248941576,RandomForest,none,none,none,1.0,0.5,0.9285170137125445,0.6404293381037568,11.0,0.0,179.0,11.0
13,91.49026248941576,IBk,none,none,none,0.8461538461538461,0.5,0.8914423565261554,0.5956985919851461,11.0,2.0,177.0,11.0
13,91.49026248941576,NaiveBayes,none,none,none,0.3333333333333333,0.09090909090909091,0.7153377348908075,0.10067114093959707,2.0,4.0,175.0,20.0
13,91.49026248941576,RandomForest,BestFirst(backward),none,none,0.8666666666666667,0.5909090909090909,0.8312595226003047,0.6737494466578133,13.0,2.0,177.0,9.0
13,91.49026248941576,IBk,BestFirst(backward),none,none,0.6111111111111112,0.5,0.8802691721686136,0.5008278145695363,11.0,7.0,172.0,11.0
13,91.49026248941576,NaiveBayes,BestFirst(backward),none,none,0.5,0.13636363636363635,0.733621127475876,0.17561521252796447,3.0,3.0,176.0,19.0
13,91.49026248941576,RandomForest,none,SMOTE,none,1.0,0.5,0.9089639410868461,0.6404293381037568,11.0,0.0,179.0,11.0
13,91.49026248941576,IBk,none,SMOTE,none,0.7857142857142857,0.5,0.8892839004570848,0.5749244712990934,11.0,3.0,176.0,11.0
13,91.49026248941576,NaiveBayes,none,SMOTE,none,0.2857142857142857,0.09090909090909091,0.7081005586592178,0.0898387973193263,2.0,5.0,174.0,20.0
13,91.49026248941576,RandomForest,none,none,Sensitive Threshold,0.6190476190476191,0.5909090909090909,0.9203910614525139,0.557326078507579,13.0,8.0,171.0,9.0
13,91.49026248941576,IBk,none,none,Sensitive Threshold,0.6470588235294118,0.5,0.8914423565261554,0.5181215625440703,11.0,6.0,173.0,11.0
13,91.49026248941576,NaiveBayes,none,none,Sensitive Threshold,0.2857142857142857,0.09090909090909091,0.7153377348908075,0.0898387973193263,2.0,5.0,174.0,20.0
13,91.49026248941576,RandomForest,BestFirst(backward),SMOTE,none,0.4375,0.3181818181818182,0.7428897917724734,0.30429766368618394,7.0,9.0,170.0,15.0
13,91.49026248941576,IBk,BestFirst(backward),SMOTE,none,0.4117647058823529,0.3181818181818182,0.8216099542915185,0.2913552390353971,7.0,10.0,169.0,15.0
13,91.49026248941576,NaiveBayes,BestFirst(backward),SMOTE,none,0.3333333333333333,0.18181818181818182,0.7516505840528187,0.17126546146527144,4.0,8.0,171.0,18.0
13,91.49026248941576,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.6190476190476191,0.5909090909090909,0.9037582529202641,0.557326078507579,13.0,8.0,171.0,9.0
13,91.49026248941576,IBk,BestFirst(backward),none,Sensitive Threshold,0.5,0.5,0.8802691721686136,0.4385474860335199,11.0,11.0,168.0,11.0
13,91.49026248941576,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.4,0.18181818181818182,0.733621127475876,0.19492656875834416,4.0,6.0,173.0,18.0
13,91.49026248941576,RandomForest,none,none,none,1.0,0.5,0.9285170137125445,0.6404293381037568,11.0,0.0,179.0,11.0
13,91.49026248941576,IBk,none,none,none,0.8461538461538461,0.5,0.8914423565261554,0.5956985919851461,11.0,2.0,177.0,11.0
13,91.49026248941576,NaiveBayes,none,none,none,0.3333333333333333,0.09090909090909091,0.7153377348908075,0.10067114093959707,2.0,4.0,175.0,20.0
13,91.49026248941576,RandomForest,BestFirst(backward),none,none,0.8666666666666667,0.5909090909090909,0.8312595226003047,0.6737494466578133,13.0,2.0,177.0,9.0
13,91.49026248941576,IBk,BestFirst(backward),none,none,0.6111111111111112,0.5,0.8802691721686136,0.5008278145695363,11.0,7.0,172.0,11.0
13,91.49026248941576,NaiveBayes,BestFirst(backward),none,none,0.5,0.13636363636363635,0.733621127475876,0.17561521252796447,3.0,3.0,176.0,19.0
13,91.49026248941576,RandomForest,none,SMOTE,none,1.0,0.5,0.9089639410868461,0.6404293381037568,11.0,0.0,179.0,11.0
13,91.49026248941576,IBk,none,SMOTE,none,0.7857142857142857,0.5,0.8892839004570848,0.5749244712990934,11.0,3.0,176.0,11.0
13,91.49026248941576,NaiveBayes,none,SMOTE,none,0.2857142857142857,0.09090909090909091,0.7081005586592178,0.0898387973193263,2.0,5.0,174.0,20.0
13,91.49026248941576,RandomForest,none,none,Sensitive Threshold,0.6190476190476191,0.5909090909090909,0.9203910614525139,0.557326078507579,13.0,8.0,171.0,9.0
13,91.49026248941576,IBk,none,none,Sensitive Threshold,0.6470588235294118,0.5,0.8914423565261554,0.5181215625440703,11.0,6.0,173.0,11.0
13,91.49026248941576,NaiveBayes,none,none,Sensitive Threshold,0.2857142857142857,0.09090909090909091,0.7153377348908075,0.0898387973193263,2.0,5.0,174.0,20.0
13,91.49026248941576,RandomForest,BestFirst(backward),SMOTE,none,0.4375,0.3181818181818182,0.7428897917724734,0.30429766368618394,7.0,9.0,170.0,15.0
13,91.49026248941576,IBk,BestFirst(backward),SMOTE,none,0.4117647058823529,0.3181818181818182,0.8216099542915185,0.2913552390353971,7.0,10.0,169.0,15.0
13,91.49026248941576,NaiveBayes,BestFirst(backward),SMOTE,none,0.3333333333333333,0.18181818181818182,0.7516505840528187,0.17126546146527144,4.0,8.0,171.0,18.0
13,91.49026248941576,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.6190476190476191,0.5909090909090909,0.9037582529202641,0.557326078507579,13.0,8.0,171.0,9.0
13,91.49026248941576,IBk,BestFirst(backward),none,Sensitive Threshold,0.5,0.5,0.8802691721686136,0.4385474860335199,11.0,11.0,168.0,11.0
13,91.49026248941576,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.4,0.18181818181818182,0.733621127475876,0.19492656875834416,4.0,6.0,173.0,18.0
13,91.49026248941576,RandomForest,none,none,none,1.0,0.5,0.9285170137125445,0.6404293381037568,11.0,0.0,179.0,11.0
13,91.49026248941576,IBk,none,none,none,0.8461538461538461,0.5,0.8914423565261554,0.5956985919851461,11.0,2.0,177.0,11.0
13,91.49026248941576,NaiveBayes,none,none,none,0.3333333333333333,0.09090909090909091,0.7153377348908075,0.10067114093959707,2.0,4.0,175.0,20.0
13,91.49026248941576,RandomForest,BestFirst(backward),none,none,0.8666666666666667,0.5909090909090909,0.8312595226003047,0.6737494466578133,13.0,2.0,177.0,9.0
13,91.49026248941576,IBk,BestFirst(backward),none,none,0.6111111111111112,0.5,0.8802691721686136,0.5008278145695363,11.0,7.0,172.0,11.0
13,91.49026248941576,NaiveBayes,BestFirst(backward),none,none,0.5,0.13636363636363635,0.733621127475876,0.17561521252796447,3.0,3.0,176.0,19.0
13,91.49026248941576,RandomForest,none,SMOTE,none,1.0,0.5,0.9089639410868461,0.6404293381037568,11.0,0.0,179.0,11.0
13,91.49026248941576,IBk,none,SMOTE,none,0.7857142857142857,0.5,0.8892839004570848,0.5749244712990934,11.0,3.0,176.0,11.0
13,91.49026248941576,NaiveBayes,none,SMOTE,none,0.2857142857142857,0.09090909090909091,0.7081005586592178,0.0898387973193263,2.0,5.0,174.0,20.0
13,91.49026248941576,RandomForest,none,none,Sensitive Threshold,0.6190476190476191,0.5909090909090909,0.9203910614525139,0.557326078507579,13.0,8.0,171.0,9.0
